20210222;037270;6100
20210219;037270;6130
20210218;037270;6200
20210217;037270;6480
20210216;037270;6580
20210215;037270;6350
20210210;037270;6150
20210209;037270;6050
20210208;037270;6220
20210205;037270;6410
20210204;037270;6540
20210203;037270;6400
20210202;037270;6190
20210201;037270;6100
20210129;037270;6080
20210128;037270;6670
20210127;037270;7550
20210126;037270;7560
20210125;037270;7150
20210122;037270;7800
20210121;037270;7150
20210120;037270;7090
20210119;037270;6710
20210118;037270;6130
20210115;037270;6210
20210114;037270;6580
20210113;037270;6270
20210112;037270;5690
20210111;037270;5280
20210108;037270;5260
20210107;037270;4920
20210106;037270;4990
20210105;037270;4960
20210104;037270;5040
20201230;037270;5060
20201229;037270;4835
20201228;037270;4440
20201224;037270;4375
20201223;037270;4365
20201222;037270;4380
20201221;037270;4595
20201218;037270;4775
20201217;037270;4770
20201216;037270;4995
20201215;037270;5000
20201214;037270;5060
20201211;037270;5130
20201210;037270;5090
20201209;037270;5090
20201208;037270;5070
20201207;037270;5130
20201204;037270;5310
20201203;037270;5440
20201202;037270;5080
20201201;037270;5090
20201130;037270;5070
20201127;037270;5210
20201126;037270;5390
20201125;037270;5490
20201124;037270;5590
20201123;037270;5250
20201120;037270;5110
20201119;037270;5060
20201118;037270;5140
20201117;037270;5070
20201116;037270;5220
20201113;037270;5230
20201112;037270;5240
20201111;037270;5210
20201110;037270;5200
20201109;037270;5180
20201106;037270;5190
20201105;037270;5210
20201104;037270;4960
20201103;037270;5030
20201102;037270;4640
20201030;037270;4310
20201029;037270;4525
20201028;037270;4600
20201027;037270;4410
20201026;037270;4340
20201023;037270;4825
20201022;037270;4920
20201021;037270;5140
20201020;037270;5260
20201019;037270;5440
20201016;037270;5610
20201015;037270;6020
20201014;037270;6620
20201013;037270;6280
20201012;037270;6230
20201008;037270;6500
20201007;037270;6730
20201006;037270;6710
20201005;037270;7030
20200929;037270;8370
20200928;037270;8270
20200925;037270;7980
20200924;037270;8150
20200923;037270;7520
20200922;037270;6950
20200921;037270;6900
20200918;037270;7010
20200917;037270;6700
20200916;037270;6740
20200915;037270;6600
20200914;037270;6660
20200911;037270;6650
20200910;037270;6340
20200909;037270;6060
20200908;037270;6560
20200907;037270;5690
20200904;037270;5440
20200903;037270;5240
20200902;037270;5010
20200901;037270;4985
20200831;037270;5090
20200828;037270;5500
20200827;037270;5160
20200826;037270;4950
20200825;037270;4210
20200824;037270;4025
20200821;037270;4010
20200820;037270;4070
20200819;037270;4280
20200818;037270;3980
20200814;037270;4405
20200813;037270;4115
20200812;037270;3995
20200811;037270;3855
20200810;037270;3960
20200807;037270;4025
20200806;037270;4105
20200805;037270;4090
20200804;037270;3990
20200803;037270;3915
20200731;037270;3760
20200730;037270;3530
20200729;037270;3465
20200728;037270;3300
20200727;037270;3300
20200724;037270;3265
20200723;037270;3445
20200722;037270;3470
20200721;037270;3485
20200720;037270;3610
20200717;037270;3730
20200716;037270;3720
20200715;037270;3600
20200714;037270;3555
20200713;037270;3490
20200710;037270;3360
20200709;037270;3455
20200708;037270;3535
20200707;037270;3470
20200706;037270;3815
20200703;037270;3900
20200702;037270;3845
20200701;037270;2960
20200630;037270;3305
20200629;037270;2545
20200626;037270;1960
20200625;037270;1900
20200624;037270;1905
20200623;037270;1830
20200622;037270;1845
20200619;037270;1765
20200618;037270;1780
20200617;037270;1780
20200616;037270;1795
20200615;037270;1680
20200612;037270;1840
20200611;037270;1935
20200610;037270;1970
20200609;037270;1950
20200608;037270;1995
20200605;037270;1830
20200604;037270;1860
20200603;037270;1840
20200602;037270;1880
20200601;037270;1900
20200529;037270;1720
20200528;037270;1690
20200527;037270;1735
20200526;037270;1755
20200525;037270;1745
20200522;037270;1755
20200521;037270;1785
20200520;037270;1860
20200519;037270;1790
20200518;037270;1720
20200515;037270;1710
20200514;037270;1680
20200513;037270;1725
20200512;037270;1740
20200511;037270;1800
