20210222;011200;17300
20210219;011200;16400
20210218;011200;15800
20210217;011200;15800
20210216;011200;15100
20210215;011200;15350
20210210;011200;14500
20210209;011200;14350
20210208;011200;14400
20210205;011200;14050
20210204;011200;13700
20210203;011200;13950
20210202;011200;14050
20210201;011200;14000
20210129;011200;13650
20210128;011200;14050
20210127;011200;14100
20210126;011200;14050
20210125;011200;14450
20210122;011200;14700
20210121;011200;14950
20210120;011200;14700
20210119;011200;14950
20210118;011200;14050
20210115;011200;14800
20210114;011200;15200
20210113;011200;15050
20210112;011200;14850
20210111;011200;15200
20210108;011200;15750
20210107;011200;16150
20210106;011200;15850
20210105;011200;16500
20210104;011200;16550
20201230;011200;13950
20201229;011200;13750
20201228;011200;12900
20201224;011200;12850
20201223;011200;13050
20201222;011200;13000
20201221;011200;13600
20201218;011200;13800
20201217;011200;14350
20201216;011200;13550
20201215;011200;13600
20201214;011200;13300
20201211;011200;13800
20201210;011200;13850
20201209;011200;12900
20201208;011200;12750
20201207;011200;12300
20201204;011200;12750
20201203;011200;12950
20201202;011200;13300
20201201;011200;13400
20201130;011200;13350
20201127;011200;13000
20201126;011200;12900
20201125;011200;12800
20201124;011200;13050
20201123;011200;13400
20201120;011200;12750
20201119;011200;12550
20201118;011200;13150
20201117;011200;12950
20201116;011200;14100
20201113;011200;14400
20201112;011200;14350
20201111;011200;13000
20201110;011200;12400
20201109;011200;11900
20201106;011200;10250
20201105;011200;10150
20201104;011200;9440
20201103;011200;9300
20201102;011200;9270
20201030;011200;8970
20201029;011200;9490
20201028;011200;9450
20201027;011200;8860
20201026;011200;8820
20201023;011200;8070
20201022;011200;7640
20201021;011200;7600
20201020;011200;7050
20201019;011200;7000
20201016;011200;7090
20201015;011200;7270
20201014;011200;7190
20201013;011200;7340
20201012;011200;7340
20201008;011200;7410
20201007;011200;7440
20201006;011200;7390
20201005;011200;7380
20200929;011200;7210
20200928;011200;7280
20200925;011200;6860
20200924;011200;6860
20200923;011200;7130
20200922;011200;7100
20200921;011200;7410
20200918;011200;7260
20200917;011200;7300
20200916;011200;7450
20200915;011200;7400
20200914;011200;7230
20200911;011200;7260
20200910;011200;7080
20200909;011200;6490
20200908;011200;6220
20200907;011200;6300
20200904;011200;6360
20200903;011200;6330
20200902;011200;6170
20200901;011200;5870
20200831;011200;5760
20200828;011200;5550
20200827;011200;5340
20200826;011200;5580
20200825;011200;5700
20200824;011200;5550
20200821;011200;5600
20200820;011200;5560
20200819;011200;5860
20200818;011200;5690
20200814;011200;6410
20200813;011200;6650
20200812;011200;6380
20200811;011200;6800
20200810;011200;6700
20200807;011200;6600
20200806;011200;6430
20200805;011200;6050
20200804;011200;6030
20200803;011200;6040
20200731;011200;5880
20200730;011200;5850
20200729;011200;5490
20200728;011200;5170
20200727;011200;5200
20200724;011200;5170
20200723;011200;5200
20200722;011200;5190
20200721;011200;5220
20200720;011200;4995
20200717;011200;5020
20200716;011200;5000
20200715;011200;4995
20200714;011200;4970
20200713;011200;4815
20200710;011200;4715
20200709;011200;4840
20200708;011200;4920
20200707;011200;4940
20200706;011200;4970
20200703;011200;4925
20200702;011200;4760
20200701;011200;4650
20200630;011200;4685
20200629;011200;4720
20200626;011200;4660
20200625;011200;4320
20200624;011200;4530
20200623;011200;4450
20200622;011200;4480
20200619;011200;4655
20200618;011200;4670
20200617;011200;4780
20200616;011200;4905
20200615;011200;4750
20200612;011200;5160
20200611;011200;5570
20200610;011200;5400
20200609;011200;5280
20200608;011200;5240
20200605;011200;5410
20200604;011200;5520
20200603;011200;5020
20200602;011200;4895
20200601;011200;4845
20200529;011200;4725
20200528;011200;4685
20200527;011200;4840
20200526;011200;4465
20200525;011200;4155
20200522;011200;3995
20200521;011200;3825
20200520;011200;3795
20200519;011200;3800
20200518;011200;3760
20200515;011200;3735
20200514;011200;3695
20200513;011200;3680
20200512;011200;3705
20200511;011200;3765
20200508;011200;3645
20200507;011200;3600
20200506;011200;3495
20200504;011200;3505
20200429;011200;3610
20200428;011200;3600
20200427;011200;3670
20200424;011200;3710
20200423;011200;3680
20200422;011200;3650
20200421;011200;3685
20200420;011200;3750
20200417;011200;3655
20200416;011200;3705
20200414;011200;3585
20200413;011200;3460
20200410;011200;3290
20200409;011200;3280
20200408;011200;3260
20200407;011200;3250
20200406;011200;3240
20200403;011200;3215
20200402;011200;3270
20200401;011200;3150
20200331;011200;3100
20200330;011200;2805
20200327;011200;2665
20200326;011200;2660
20200325;011200;2600
20200324;011200;2340
20200323;011200;2190
20200320;011200;2425
20200319;011200;2325
20200318;011200;2825
20200317;011200;3000
20200316;011200;2990
20200313;011200;3060
20200312;011200;3275
20200311;011200;3430
20200310;011200;3430
20200309;011200;3450
20200306;011200;3670
20200305;011200;3730
20200304;011200;3525
20200303;011200;3405
20200302;011200;3320
20200228;011200;3255
20200227;011200;3340
20200226;011200;3380
20200225;011200;3395
20200224;011200;3345
20200221;011200;3500
20200220;011200;3625
20200219;011200;3710
20200218;011200;3860
20200217;011200;3980
20200214;011200;3825
20200213;011200;3815
20200212;011200;3820
20200211;011200;3800
20200210;011200;3710
20200207;011200;3525
20200206;011200;3530
20200205;011200;3520
20200204;011200;3475
20200203;011200;3400
20200131;011200;3475
20200130;011200;3500
20200129;011200;3500
20200128;011200;3475
20200123;011200;3635
20200122;011200;3585
20200121;011200;3565
20200120;011200;3650
20200117;011200;3745
20200116;011200;3760
20200115;011200;3805
20200114;011200;3785
20200113;011200;3780
20200110;011200;3780
20200109;011200;3850
20200108;011200;3765
20200107;011200;3900
20200106;011200;3835
20200103;011200;3775
20200102;011200;3750
20191230;011200;3550
20191227;011200;3420
20191226;011200;3330
20191224;011200;3325
20191223;011200;3355
20191220;011200;3445
20191219;011200;3315
20191218;011200;3335
20191217;011200;3360
20191216;011200;3365
20191213;011200;3370
20191212;011200;3295
20191211;011200;3290
20191210;011200;3330
20191209;011200;3340
20191206;011200;3400
20191205;011200;3415
20191204;011200;3490
20191203;011200;3560
20191202;011200;3580
20191129;011200;3610
20191128;011200;3565
20191127;011200;3580
20191126;011200;3615
20191125;011200;3555
20191122;011200;3570
20191121;011200;3600
20191120;011200;3640
20191119;011200;3655
20191118;011200;3450
20191115;011200;3410
20191114;011200;3365
20191113;011200;3395
20191112;011200;3385
20191111;011200;3415
20191108;011200;3415
20191107;011200;3360
20191106;011200;3395
20191105;011200;3350
20191104;011200;3310
20191101;011200;3270
20191031;011200;3295
20191030;011200;3305
20191029;011200;3350
20191028;011200;3385
20191025;011200;3385
20191024;011200;3355
20191023;011200;3395
20191022;011200;3340
20191021;011200;3400
20191018;011200;3475
20191017;011200;3470
20191016;011200;3500
20191015;011200;3470
20191014;011200;3500
20191011;011200;3425
20191010;011200;3395
20191008;011200;3460
20191007;011200;3480
20191004;011200;3565
20191002;011200;3650
20191001;011200;3660
20190930;011200;3625
20190927;011200;3670
20190926;011200;3770
20190925;011200;3700
20190924;011200;3825
20190923;011200;3820
20190920;011200;3835
20190919;011200;3740
20190918;011200;3740
20190917;011200;3690
20190916;011200;3740
20190911;011200;3690
20190910;011200;3690
20190909;011200;3590
20190906;011200;3550
20190905;011200;3615
20190904;011200;3535
20190903;011200;3530
20190902;011200;3465
20190830;011200;3395
20190829;011200;3300
20190828;011200;3290
20190827;011200;3255
20190826;011200;3260
20190823;011200;3315
20190822;011200;3385
20190821;011200;3390
20190820;011200;3355
20190819;011200;3300
20190816;011200;3235
20190814;011200;3255
20190813;011200;3220
20190812;011200;3220
20190809;011200;3150
20190808;011200;3080
20190807;011200;2905
20190806;011200;2885
20190805;011200;2880
20190802;011200;3110
20190801;011200;3205
20190731;011200;3305
20190730;011200;3300
20190729;011200;3310
20190726;011200;3440
20190725;011200;3490
20190724;011200;3480
20190723;011200;3520
20190722;011200;3560
20190719;011200;3540
20190718;011200;3480
20190717;011200;3445
20190716;011200;3530
20190715;011200;3560
20190712;011200;3630
20190711;011200;3670
20190710;011200;3645
20190709;011200;3635
20190708;011200;3685
20190705;011200;3820
20190704;011200;3640
20190703;011200;3685
20190702;011200;3745
20190701;011200;3845
20190628;011200;3705
20190627;011200;3690
20190626;011200;3660
20190625;011200;3660
20190624;011200;3780
20190621;011200;3760
20190620;011200;3615
20190619;011200;3570
20190618;011200;3535
20190617;011200;3520
20190614;011200;3545
20190613;011200;3535
20190612;011200;3530
20190611;011200;3530
20190610;011200;3450
20190607;011200;3365
20190605;011200;3285
20190604;011200;3250
