20200610;244000;1431071;349337
20200609;237500;934440;222810
20200608;240500;1624752;386413
20200605;231000;1061922;242027
20200604;232500;1052789;243731
20200603;225500;1476614;336214
20200602;234000;689584;161139
20200601;237000;1140644;267471
20200529;226000;3114298;714990
20200528;240500;1625154;379141
20200527;228500;1351505;310511
20200526;239000;1568016;373025
20200525;241000;1015069;241342
20200522;230500;1108281;253945
20200521;225000;1004395;228496
20200520;222000;977544;215443
20200519;213500;917603;194724
20200518;215000;638906;137643
20200515;213000;1050469;224547
20200514;219000;866427;189766
20200513;218500;1014692;220160
20200512;219500;1056584;233075
20200511;214500;599328;129972
20200508;214000;732394;157942
20200507;215500;984024;211749
20200506;212000;992225;205787
20200504;199000;1104027;219347
20200429;197500;676743;134316
20200428;198000;433549;85255
20200427;197500;927347;183205
20200424;192500;928695;179515
20200423;190000;1521478;290222
20200422;182000;611589;108970
20200421;178500;759150;135236
20200420;180000;663723;119824
20200417;179000;900031;160020
20200416;170500;841066;143679
20200414;168500;520725;87908
20200413;166000;413768;68605
20200410;166500;483720;79984
20200409;167500;682921;114116
20200408;166500;588577;98699
20200407;169500;873091;148261
20200406;173000;655547;113205
20200403;172000;663454;113014
20200402;173500;1086863;185994
20200401;163000;720283;119916
20200331;170000;858165;144239
20200330;162500;630830;102273
20200327;164000;1217815;196384
20200326;152500;988725;151990
20200325;156000;1039579;162535
20200324;156000;960786;147225
20200323;143000;1033851;149204
20200320;154000;997895;152297
20200319;144000;1154230;166781
20200318;146000;666723;101185
20200317;151000;979243;146963
20200316;155000;812823;129572
20200313;166000;1242510;196521
20200312;166500;980814;162319
20200311;170000;483822;82523
20200310;172000;666532;114161
20200309;168000;668089;113527
20200306;179500;293897;52627
20200305;181000;483840;87079
20200304;178500;450252;80148
20200303;175000;544379;96232
20200302;175000;659376;115288
20200228;174000;830654;145305
20200227;182000;535696;97707
20200226;187000;494066;92735
20200225;190500;704859;132868
20200224;184000;567036;104934
20200221;189500;434019;82009
20200220;190000;427402;80996
20200219;189500;560743;105949
20200218;186500;345642;64497
20200217;188500;312407;58328
20200214;186500;659429;122491
20200213;184500;555923;102444
20200212;185000;351892;64637
20200211;184500;400386;73827
20200210;183500;433051;79114
20200207;185000;728633;134874
20200206;181500;659850;119855
20200205;181500;653809;118417
20200204;180500;563463;100584
20200203;177500;485913;86526
20200131;179500;537062;96392
20200130;180000;772160;138821
20200129;180000;434897;78718
20200128;178500;476253;85950
20200123;183000;375929;68993
20200122;186000;429852;80460
20200121;182000;547678;101140
20200120;187500;454733;85618
20200117;191000;286019;54560
20200116;191500;245107;46823
20200115;191500;323778;61588
20200114;190500;501286;95615
20200113;188000;337749;63290
20200110;188000;398739;74273
20200109;186000;531355;98405
20200108;183000;820867;149007
20200107;187000;328624;60938
20200106;180500;287970;51851
20200103;181500;454492;82879
20200102;182500;300640;55310
20191230;186500;376541;70555
20191227;183500;323473;58900
20191226;180500;173426;31418
20191224;182000;193440;35094
20191223;184000;250256;45942
20191220;183500;560761;103005
20191219;179000;296857;52758
20191218;178500;310567;55383
20191217;180500;370752;66782
20191216;179500;335819;59882
20191213;175500;317833;55689
20191212;175500;609714;106950
20191211;174000;200711;35003
20191210;174500;215711;37661
20191209;175000;271990;47492
20191206;174000;208849;36186
20191205;170500;271499;46497
20191204;174500;228851;39799
20191203;172000;245675;42137
20191202;171500;275601;47569
20191129;172000;349615;59658
20191128;173000;252885;43685
20191127;172500;299949;52123
20191126;173000;774461;134331
20191125;174000;490795;84214
20191122;167500;481529;80652
20191121;170000;543754;92597
20191120;169500;602206;102547
20191119;170500;1055749;182738
20191118;178500;876975;155660
20191115;173500;886846;154998
20191114;180000;2042648;356902
20191113;158000;500221;78810
20191112;162000;236652;38251
20191111;163000;231149;37853
20191108;163500;306968;50203
20191107;165500;390866;64006
20191106;161500;332755;53895
20191105;161500;662116;107587
20191104;164500;455199;74746
20191101;167000;720358;116289
20191031;164000;1409619;229751
20191030;154500;290658;44617
20191029;153000;321007;49322
20191028;157000;335238;52159
20191025;152500;162510;24739
20191024;153000;224666;34164
20191023;152500;226744;34582
20191022;154000;360102;55117
20191021;152000;245735;37308
20191018;150500;245740;37262
20191017;153000;280276;43158
20191016;154500;280882;43203
20191015;151500;297569;45391
20191014;156000;246407;38220
20191011;156000;216730;33778
20191010;153500;404228;62016
20191008;153500;250805;38343
20191007;153000;387749;58897
20191004;150500;602642;92324
20191002;157000;203708;32232
20191001;160000;260668;41481
20190930;157000;313910;49020
20190927;156000;241249;37608
20190926;158000;313084;49554
20190925;158000;274586;43360
20190924;158000;195994;30880
20190923;157000;204570;32050
20190920;157000;390181;61191
20190919;157500;377446;59301
20190918;159000;465208;73559
20190917;155000;304106;47030
20190916;154500;449618;69804
20190911;153500;738431;112771
20190910;150500;297053;44961
20190909;153000;464232;70724
20190906;149500;223250;33181
20190905;147000;548033;80362
20190904;151000;351494;52871
20190903;150500;308863;46416
20190902;150000;371788;56043
20190830;146500;424498;62214
20190829;145000;408164;59099
20190828;146500;309159;45145
20190827;146500;904199;131710
20190826;143500;423695;61239
20190823;148500;491690;72214
20190822;148000;499537;74572
20190821;147500;514109;75462
20190820;145500;556246;79571
20190819;139000;487500;67913
20190816;139500;351686;48893
20190814;139000;433070;60586
20190813;142500;352863;50339
20190812;140500;217292;30865
20190809;142500;368133;52696
20190808;140000;496443;69337
20190807;137500;336416;46468
20190806;138500;610095;83575
20190805;138000;733982;100839
20190802;142000;484009;68425
20190801;140500;460049;64446
20190731;138000;361525;49885
20190730;138500;364674;50694
20190729;138500;583629;80887
20190726;141000;1440686;201137
20190725;134000;1635774;214159
20190724;123500;606769;75051
20190723;122500;358255;43888
20190722;121000;346897;42166
20190719;122500;445122;54439
20190718;120500;267715;32248
20190717;119000;205316;24436
20190716;120000;391260;46656
20190715;118000;263893;31265
20190712;117000;160685;18876
20190711;117000;293389;34374
20190710;115500;267438;31162
20190709;115500;460058;53742
20190708;118500;306897;36585
20190705;121000;409700;49373
20190704;118000;355658;41997
20190703;117500;408701;47705
20190702;115000;273980;31234
20190701;114500;306736;35230
20190628;114000;267404;30413
20190627;115000;375582;43046
20190626;115500;300077;34680
20190625;114500;473961;54331
20190624;113500;254210;28653
20190621;113000;555965;62918
20190620;111500;282163;31239
20190619;110000;483689;52739
20190618;109000;791946;85777
20190617;110500;475346;52544
20190614;111500;553083;61725
20190613;113000;551067;62295
20190612;114000;354664;40148
20190611;113000;423258;47889
20190610;114000;464590;52643
20190607;111000;386800;42856
20190605;110500;471689;52107
20190604;111000;531826;59337
20190603;115000;391824;44739
20190531;111500;310649;34621
20190530;112000;378379;42527
20190529;109500;515196;56530
20190528;108500;1490526;162355
20190527;110500;369902;41005
20190524;113500;408081;46387
20190523;113000;545497;61146
20190522;113000;567069;64006
20190521;114500;603105;70058
20190520;118500;449916;53573
20190517;121000;439545;53184
20190516;119000;484468;57872
20190515;120000;460936;55812
20190514;122000;532037;64845
20190513;122500;343827;42102
20190510;122500;474352;57723
20190509;119000;799208;95972
20190508;123500;317483;39124
20190507;124000;696627;86320
20190503;124000;705503;87052
20190502;122000;691901;84175
20190430;119500;569162;67686
20190429;120000;429353;50977
20190426;118000;544042;64634
20190425;120500;720472;87132
20190424;121000;906235;109830
20190423;120500;815629;98050
20190422;118000;531346;63028
20190419;118000;247009;29266
20190418;118000;776721;92003
20190417;119500;639441;76325
20190416;119500;973625;116512
20190415;119500;596131;71260
20190412;119500;953216;113895
20190411;121500;615217;74921
20190410;122000;459206;56030
20190409;121500;423498;51453
20190408;121500;393376;47837
20190405;123000;365838;44900
20190404;122500;361821;44279
20190403;122000;958364;117042
20190402;124500;471744;58847
20190401;124000;367014;45752
20190329;124000;421477;52182
20190328;122000;449545;54922
20190327;123000;429156;52985
20190326;126500;452377;56996
20190325;126000;279179;35219
20190322;127000;379311;48235
20190321;128000;399492;51357
20190320;128500;371499;47582
20190319;130500;200830;26347
20190318;132000;248810;32867
20190315;130500;907507;118511
20190314;131000;554454;72560
20190313;130500;268047;34898
20190312;130500;367651;48230
20190311;133500;151479;20147
20190308;133000;304114;40595
20190307;138500;254573;35099
20190306;137500;403724;55286
20190305;135500;387063;52969
20190304;138000;743644;101772
20190228;133000;584183;77949
20190227;129500;322664;42277
20190226;131500;591643;77530
20190225;126000;338113;42810
20190222;127000;301395;38126
20190221;129000;347083;44559
20190220;127000;231753;29371
20190219;126500;218351;27662
20190218;127000;533191;68078
20190215;127500;420100;54119
20190214;127500;700427;89571
20190213;125000;373571;46837
20190212;123500;1160217;141811
20190211;125500;801465;101865
20190208;126000;704393;88688
20190207;129000;737938;96583
20190201;133500;530284;72389
20190131;136000;1054276;147214
20190130;136000;462280;62683
20190129;136000;411369;55120
20190128;132000;283360;37141
20190125;130000;281650;36589
20190124;129500;562335;72899
20190123;132500;259375;34340
20190122;130000;502285;64517
20190121;131000;457161;60542
20190118;137500;328761;45112
20190117;136000;407099;55425
20190116;132500;272719;36270
20190115;132500;335999;43816
20190114;127000;525411;66444
20190111;131000;322925;42783
20190110;131000;293112;38546
20190109;133000;381372;50704
20190108;130000;376127;49143
20190107;131500;502619;65889
20190104;125500;520785;64926
20190103;122000;525020;64528
20190102;118000;356120;42251
20181228;122000;322665;39344
20181227;122500;371637;45138
20181226;119000;275517;32934
20181224;123000;278884;34264
20181221;121500;507653;62188
20181220;127000;364624;45960
20181219;127500;385472;48711
20181218;122000;342972;41723
20181217;122000;294847;36045
20181214;123500;259268;31829
20181213;124000;972556;120801
20181212;124500;490812;60967
20181211;123000;506349;61084
20181210;119000;376421;44642
20181207;121000;565663;68584
20181206;120000;445309;53780
20181205;125000;308805;38624
20181204;123500;512742;63714
20181203;126000;486166;61571
20181130;126500;801837;101768
20181129;130500;559552;73736
20181128;129000;645902;83193
20181127;125000;637199;80025
20181126;124000;805023;98344
20181123;114000;691736;79052
20181122;109500;504744;55240
20181121;106500;525328;55648
20181120;108000;693868;75304
20181119;111500;697289;77945
20181116;112500;872059;97942
20181115;112500;576671;64928
20181114;115500;335405;38690
20181113;116000;435937;50565
20181112;115000;260849;30112
20181109;115000;295733;34232
20181108;116500;404191;47505
20181107;115500;385827;45040
20181106;117000;453810;52550
20181105;113500;442640;49991
20181102;116500;1320415;152057
20181101;111500;805655;91795
20181031;114500;1016429;114128
20181030;110500;939865;101801
20181029;109500;649910;71907
20181026;113000;1544405;173276
20181025;119000;1529110;180183
20181024;127000;679196;86342
20181023;125500;822259;103789
20181022;129000;324730;41659
20181019;127500;1114452;139920
20181018;125000;880738;110329
20181017;130000;5304519;662691
20181016;133500;575704;76374
20181015;136000;642772;87369
20181012;142000;654013;89382
20181011;141011;0;0
20181010;141011;0;0
20181008;141011;0;0
20181005;141011;427339;60165
20181004;139209;352956;49005
20181002;138007;743804;103437
20181001;142814;210769;30172
20180928;143415;486595;69719
20180927;142814;389491;56096
20180921;145218;375092;54749
20180920;146419;286765;41968
20180919;146419;276016;40323
20180918;145218;276845;40166
20180917;145818;269351;39262
20180914;146219;365292;53349
20180913;144817;513285;74529
20180912;146219;290644;42468
20180911;145418;292531;42520
20180910;145218;359291;52163
20180907;146620;322381;47093
20180906;146219;351927;51561
20180905;147421;590539;86928
20180904;151227;187000;28193
20180903;151026;155801;23424
20180831;150626;289331;43523
20180830;149424;238617;35801
20180829;149824;274338;41282
20180828;151427;232986;35340
20180827;154031;223405;34426
20180824;151827;270894;41416
20180823;154632;494678;75959
20180822;149624;239316;35668
20180821;149624;241243;36328
20180820;151227;194388;29526
20180817;151227;193610;29317
20180816;150225;569641;85553
20180814;151627;307554;46774
20180813;151227;417713;63168
20180810;154431;344903;53621
20180809;156034;664174;102511
20180808;150225;311942;46775
20180807;149023;323699;48217
20180806;147221;302581;44804
20180803;146419;533585;77558
20180802;145818;404279;58896
20180801;145818;514024;74496
20180731;143415;617494;88643
20180730;146219;542516;79424
20180727;150425;568243;84530
20180726;150425;1119581;167128
20180725;149424;472197;70670
20180724;149224;421882;63668
20180723;155032;406540;62820
20180720;154231;251867;38544
20180719;153230;251732;38849
20180718;153029;158572;24267
20180717;152028;264488;40233
20180716;154431;288193;44443
20180713;154431;379281;58644
20180712;156635;479116;74559
20180711;154031;433774;66525
20180710;152228;375082;57209
20180709;151227;471173;71415
20180706;150025;408722;61393
20180705;153230;286166;43644
20180704;153830;898347;138554
20180703;149624;430879;64587
20180702;150425;538782;81056
20180629;152829;778407;117937
20180628;149624;681663;101501
20180627;148022;435726;64827
20180626;147221;536835;79238
20180625;149824;1274418;189303
20180622;144817;800369;114518
20180621;140010;588527;81877
20180620;138007;531598;73427
20180619;137806;550784;76157
20180618;139008;528502;73248
20180615;138207;700459;96787
20180614;141612;793365;113125
20180612;143615;620404;88495
20180611;142413;688218;97556
20180608;140410;940045;131534
20180607;136204;390320;53094
20180605;135002;335257;45282
20180604;134802;408742;55582
20180601;136204;456620;62175
20180531;134001;1049391;140351
20180530;130596;668822;87714
20180529;133800;466985;62752
20180528;136204;270025;36837
20180525;137206;378208;51958
20180524;136204;222102;30277
20180523;137005;429636;58801
20180521;136605;504833;68915
20180518;137806;564358;77788
20180517;139609;461123;64564
20180516;140210;619136;87124
20180515;142413;399126;56995
20180514;143615;288313;41404
20180511;143615;546905;78761
20180510;144216;416181;60301
20180509;145618;474943;69620
20180508;146419;486545;71279
20180504;143615;511018;74233
20180503;145618;316166;46633
20180502;147821;508562;74573
20180430;143415;398058;57069
20180427;143415;1047614;150411
20180426;145218;1069521;156440
20180425;148823;617988;91655
20180424;145218;497244;72214
20180423;147221;311692;45773
20180420;145818;478767;70168
20180419;147821;621663;91791
20180418;150626;415721;62705
20180417;149824;441463;66170
20180416;150425;391513;59153
20180413;153029;340844;51854
20180412;151627;558188;84808
20180411;154431;307788;47688
20180410;155233;395047;61421
20180409;155032;289960;44611
20180406;154231;383495;59265
20180405;156034;471603;73048
20180404;151026;828402;126536
20180403;157236;340504;53601
20180402;157236;397504;62494
20180330;158638;288372;45673
20180329;157436;337294;52764
20180328;157035;261907;41007
20180327;158037;282736;44745
20180326;158037;275781;43364
20180323;156835;488607;76827
20180322;160841;336226;54004
20180321;159038;423929;67548
20180320;159239;441293;69613
20180319;157236;599171;94403
20180316;160440;716915;115033
20180315;164246;341013;55929
20180314;162043;376076;60847
20180313;164246;605207;99528
20180312;161442;344538;55831
20180309;160641;428382;68934
20180308;160040;395497;63114
20180307;159239;360010;57485
20180306;159439;389476;61765
20180305;156034;395017;61886
20180302;157436;1084898;170531
20180228;160841;1948402;308533
20180227;161041;713819;115214
20180226;162243;634688;103242
20180223;166049;353789;58725
20180222;165648;360669;59812
20180221;166850;706780;117070
20180220;161642;335502;54322
20180219;164246;416061;68379
20180214;162443;370265;60178
20180213;161242;684099;111421
20180212;160240;952287;153152
20180209;161842;789166;128344
20180208;168853;513979;87415
20180207;168853;478098;82002
20180206;170455;771538;131727
20180205;176064;484109;86034
20180202;181272;410140;75212
20180201;184877;402431;74592
20180131;182273;624983;115017
20180130;186479;509825;95725
20180129;186680;513809;96555
20180126;185678;556011;102763
20180125;182874;844683;153009
20180124;175863;589720;103588
20180123;178067;401772;71591
20180122;178868;377149;67160
20180119;176464;502072;89280
20180118;180871;450864;81273
20180117;177866;534329;95480
20180116;180871;475796;85984
20180115;184476;295557;54443
20180112;182073;446400;81400
20180111;183675;468567;86245
20180110;185878;599586;113042
20180109;189083;389551;73681
20180108;190285;980220;185151
20180105;181872;683030;123266
20180104;178868;649586;115228
20180103;174461;423315;73862
20180102;177266;467234;82418
20171228;174261;326360;56706
20171227;175663;286350;50084
20171226;175062;518248;90617
20171222;172659;436635;74957
20171221;168653;412866;69733
20171220;170055;341193;58373
20171219;171257;397738;68289
20171218;172258;589601;101273
20171215;169053;454998;76764
20171214;167251;714413;120314
20171213;168452;357464;59968
20171212;165848;364548;60675
20171211;165448;287569;47468
20171208;166249;294024;48755
20171207;167651;773839;129826
20171206;165448;345477;57248
20171205;166850;319541;53396
20171204;168052;679116;113797
20171201;166449;765277;126447
20171130;160240;785482;126340
20171129;162644;458402;74164
20171128;161642;476146;76851
20171127;159239;586051;93358
20171124;162243;340764;54995
20171123;160440;337589;54046
20171122;160440;476445;76629
20171121;161842;397813;64146
20171120;160440;428822;68938
20171117;161242;725287;117663
20171116;160641;431902;69500
20171115;161242;455232;73162
20171114;161242;591273;95795
20171113;164046;470160;76865
20171110;163044;785067;127818
20171109;165248;881687;146797
20171108;170055;512686;87090
20171107;172258;421508;72620
20171106;172458;321593;55487
20171103;172859;314398;54196
20171102;171457;352242;60750
20171101;172258;1158652;200398
20171031;179068;654114;115602
20171030;175463;527798;93069
20171027;176064;1181453;206498
20171026;168252;1709141;288452
20171025;161041;465592;74967
20171024;160440;276870;44492
20171023;160040;323864;51805
20171020;160440;514683;82718
20171019;162443;894823;146396
20171018;163245;1096510;176884
20171017;153830;463774;71315
20171016;152629;326041;49817
20171013;152629;364668;55580
20171012;153830;571777;87708
20171011;150425;295701;44435
20171010;151427;821563;124515
20170929;149224;263600;39279
20170928;146820;542991;79964
20170927;147020;459581;68090
20170926;150826;378647;56771
20170925;151026;368767;55711
20170922;153029;324319;49619
20170921;152829;338278;51898
20170920;156835;431188;67463
20170919;154231;369316;56846
20170918;156434;613560;95650
20170915;152228;495567;75275
20170914;153230;1131248;171526
20170913;146019;370824;54109
20170912;147221;414533;60814
20170911;144216;377019;54356
20170908;145618;353869;51525
20170907;146219;340364;49918
20170906;147621;400594;58898
20170905;147421;487154;71742
20170904;145418;701333;102097
20170901;149424;731603;110100
20170831;151227;989765;149911
20170830;155032;564149;87502
20170829;155833;527664;81790
20170828;156835;544368;85610
20170825;156234;412416;64381
20170824;154431;584104;90120
20170823;154832;484348;75144
20170822;153630;1147768;174060
20170821;156434;202117;31473
20170818;157035;262711;41003
20170817;155633;366490;57151
20170816;157636;348562;54802
20170814;156034;396390;62137
20170811;159239;269306;42631
20170810;159038;366960;58481
20170809;159839;259476;41553
20170808;162243;519466;84318
20170807;159439;743500;117519
20170804;155433;336261;52524
20170803;155833;673640;105453
20170802;159239;417828;66546
20170801;159439;414019;66057
20170731;160841;437768;70197
20170728;160040;628432;101476
20170727;165248;351867;58099
20170726;165248;411098;68016
20170725;167651;329456;54989
20170724;166850;342292;56840
20170721;168052;303540;50866
20170720;167251;317713;53023
20170719;167251;346670;58011
20170718;166249;315986;52867
20170717;168052;424124;71353
20170714;168052;492571;82417
20170713;166249;458732;76333
20170712;164446;354029;58389
20170711;166249;412951;68431
20170710;162844;470909;77110
20170707;167851;465047;77677
20170706;165248;540369;89182
20170705;167251;325112;54348
20170704;168252;224294;37766
20170703;169053;320245;53923
20170630;167851;559056;93994
20170629;170856;360389;61904
20170628;172458;505796;86910
20170627;174061;3426590;607635
20170626;177866;294299;52561
20170623;177666;307644;54603
20170622;176264;296181;52172
20170621;176264;488033;84421
20170620;173460;419036;73193
20170619;175863;317184;56109
20170616;178668;483100;85346
20170615;177266;383794;68041
20170614;176865;664993;118178
20170613;179269;562267;101324
20170612;179269;990429;180177
20170609;192288;915936;173021
20170608;178267;524493;93188
20170607;175463;419910;73958
20170605;175463;520959;91652
20170602;173059;342686;58992
20170601;168653;275122;46789
20170531;169254;476925;81334
20170530;170656;335302;57149
20170529;171457;226685;38926
20170526;171257;307828;52921
20170525;170656;333535;57129
20170524;170656;457359;77981
20170523;168653;372421;62938
20170522;169654;350170;59025
20170519;166650;624848;103770
20170518;165047;294553;48655
20170517;166650;366171;61004
20170516;168052;274373;46010
20170515;168052;237274;40010
20170512;169854;382411;65132
20170511;173460;873180;149561
20170510;165047;704324;119098
20170508;169254;668452;111479
20170504;164847;440250;71604
20170502;160440;542896;87094
20170428;160240;562022;89825
20170427;158437;844403;133508
20170426;161642;804319;130423
20170425;163245;755622;122566
20170424;162243;433679;70145
20170421;162844;428922;69320
20170420;159439;490749;77794
20170419;155633;413550;64598
20170418;155833;270704;42298
20170417;157236;277499;43610
20170414;157636;298497;47445
20170413;160641;863904;136801
20170412;153830;1025706;156766
20170411;154231;1313360;204189
20170410;163845;356495;58360
20170407;165848;287923;47888
20170406;168252;359975;60161
20170405;168853;497624;84157
20170404;170255;297524;51010
20170403;174862;274009;47809
20170331;171257;249755;42957
20170330;172458;284948;49337
20170329;173059;293140;50406
20170328;170856;411757;70988
20170327;177266;301842;53301
20170324;174662;278512;48626
20170323;173059;399710;69199
20170322;170055;395467;67570
20170321;174461;749850;128696
20170320;163845;296021;48541
20170317;165648;294903;48740
20170316;164046;266176;43940
20170315;164246;203630;33332
20170314;163245;471727;77285
20170313;165448;416695;68529
20170310;160240;244169;38817
20170309;158037;378357;60094
20170308;160240;281468;44965
20170307;160040;241218;38612
20170306;160240;289541;46482
20170303;162043;490774;79707
20170302;163245;753679;121594
20170228;155433;486261;76061
20170227;159439;169221;27080
20170224;160841;385287;61744
20170223;161842;484049;78327
20170222;159639;536056;85606
20170221;158237;577004;90867
20170220;156434;374648;58478
20170217;156234;520924;81283
20170216;155633;368552;57101
20170215;154832;331677;51362
20170214;154231;598637;92520
20170213;159239;296455;47146
20170210;159239;336940;53445
20170209;157636;509351;80398
20170208;159239;387634;61691
20170207;160240;674543;107207
20170206;156034;634194;98723
20170203;155032;711003;110044
20170202;154632;604343;93535
20170201;154431;462012;71304
20170131;151827;637094;96819
20170126;150826;1370040;205964
20170125;152829;594134;90783
20170124;152428;533600;81593
20170123;154431;452661;69868
20170120;157236;366625;57987
20170119;160440;338547;54265
20170118;157836;275467;43688
20170117;159239;254329;40406
20170116;159038;274798;43589
20170113;158237;340644;53999
20170112;160641;281523;45220
20170111;159439;243345;38825
20170110;158638;236505;37319
20170109;156034;382866;60031
20170106;160040;250969;40076
20170105;158437;343105;54777
20170104;162243;600894;95759
20170103;153630;258442;39787
20170102;155633;153655;24066
20161229;155233;281198;43323
20161228;152829;288253;44426
20161227;154632;159571;24520
20161226;153230;103170;15866
20161223;153830;266475;41049
20161222;154832;392796;60784
20161221;156034;220639;34696
20161220;157636;327579;51711
20161219;160240;238587;38220
20161216;161442;500354;80281
20161215;157436;419191;66099
20161214;157236;263440;41534
20161213;157436;303530;47842
20161212;158638;302152;47950
20161209;160240;410894;66146
20161208;161041;673924;106485
20161207;150225;264109;39864
20161206;151427;491972;74995
20161205;153029;410055;62484
20161202;151227;399201;60738
20161201;153029;518532;80896
20161130;159839;841672;134495
20161129;160440;282681;45741
20161128;161842;380190;61595
20161125;161242;622986;101481
20161124;160641;351178;55872
20161123;159239;376985;60354
20161122;162243;525981;84665
20161121;157436;735107;115681
20161118;154431;721288;110424
20161117;149224;496201;74190
20161116;150425;773819;116215
20161115;149023;664324;99715
20161114;149424;696281;105721
20161111;152228;1070050;163676
20161110;161442;412027;66546
20161109;161242;620944;99745
20161108;163245;314049;51475
20161107;164246;498747;81612
20161104;158037;511608;81046
20161103;162644;341213;55913
20161102;165448;426191;71178
20161101;169654;1121583;190553
20161031;171657;330564;56890
20161028;172258;401508;69662
20161027;172058;890654;153466
20161026;169854;354893;59999
20161025;167651;433055;72526
20161024;166850;675362;112353
20161021;166449;302307;50403
20161020;169053;580025;97276
20161019;166049;427364;71102
