20210226153000;192250;2340
20210226151800;192250;2300
20210226151500;192250;2275
20210226151200;192250;2340
20210226150900;192250;2370
20210226150600;192250;2435
20210226150300;192250;2420
20210226150000;192250;2480
20210226145700;192250;2455
20210226145400;192250;2450
20210226145100;192250;2520
20210226144800;192250;2485
20210226144500;192250;2475
20210226144200;192250;2450
20210226143900;192250;2370
20210226143600;192250;2360
20210226143300;192250;2440
20210226143000;192250;2430
20210226142700;192250;2415
20210226142400;192250;2435
20210226142100;192250;2330
20210226141800;192250;2310
20210226141500;192250;2270
20210226141200;192250;2260
20210226140900;192250;2195
20210226140600;192250;2210
20210226140300;192250;2160
20210226140000;192250;2175
20210226135700;192250;2165
20210226135400;192250;2160
20210226135100;192250;2130
20210226134800;192250;2120
20210226134500;192250;2130
20210226134200;192250;2145
20210226133900;192250;2135
20210226133600;192250;2115
20210226133300;192250;2120
20210226133000;192250;2130
20210226132700;192250;2170
20210226132400;192250;2145
20210226132100;192250;2155
20210226131800;192250;2190
20210226131500;192250;2185
20210226131200;192250;2225
20210226130900;192250;2310
20210226130600;192250;2290
20210226130300;192250;2275
20210226130000;192250;2320
20210226125700;192250;2375
20210226125400;192250;2410
20210226125100;192250;2375
20210226124800;192250;2340
20210226124500;192250;2325
20210226124200;192250;2370
20210226123900;192250;2385
20210226123600;192250;2350
20210226123300;192250;2340
20210226123000;192250;2310
20210226122700;192250;2295
20210226122400;192250;2280
20210226122100;192250;2225
20210226121800;192250;2240
20210226121500;192250;2250
20210226121200;192250;2260
20210226120900;192250;2245
20210226120600;192250;2265
20210226120300;192250;2255
20210226120000;192250;2280
20210226115700;192250;2235
20210226115400;192250;2155
20210226115100;192250;2140
20210226114800;192250;2115
20210226114500;192250;2110
20210226114200;192250;2115
20210226113900;192250;2140
20210226113600;192250;2105
20210226113300;192250;2080
20210226113000;192250;2065
20210226112700;192250;2065
20210226112400;192250;2080
20210226112100;192250;2060
20210226111800;192250;2070
20210226111500;192250;2070
20210226111200;192250;2050
20210226110900;192250;2065
20210226110600;192250;2070
20210226110300;192250;2085
20210226110000;192250;2090
20210226105700;192250;2085
20210226105400;192250;2095
20210226105100;192250;2095
20210226104800;192250;2090
20210226104500;192250;2085
20210226104200;192250;2080
20210226103900;192250;2055
20210226103600;192250;2040
20210226103300;192250;2035
20210226103000;192250;2045
20210226102700;192250;2060
20210226102400;192250;2070
20210226102100;192250;2080
20210226101800;192250;2080
20210226101500;192250;2095
20210226101200;192250;2070
20210226100900;192250;2080
20210226100600;192250;2070
20210226100300;192250;2050
20210226100000;192250;2025
20210226095700;192250;2040
20210226095400;192250;2065
20210226095100;192250;2045
20210226094800;192250;2020
20210226094500;192250;2025
20210226094200;192250;2020
20210226093900;192250;2030
20210226093600;192250;2040
20210226093300;192250;2020
20210226093000;192250;2000
20210226092700;192250;1995
20210226092400;192250;1995
20210226092100;192250;2005
20210226091800;192250;1975
20210226091500;192250;1955
20210226091200;192250;1995
20210226090900;192250;2005
20210226090600;192250;2005
20210226090300;192250;2000
20210226090000;192250;1930
20210225153300;192250;1985
20210225153000;192250;1985
20210225151800;192250;1975
20210225151500;192250;1960
20210225151200;192250;1960
20210225150900;192250;1915
20210225150600;192250;1905
20210225150300;192250;1900
20210225150000;192250;1890
20210225145700;192250;1890
20210225145400;192250;1890
20210225145100;192250;1885
20210225144800;192250;1880
20210225144500;192250;1870
20210225144200;192250;1895
20210225143900;192250;1900
20210225143600;192250;1905
20210225143300;192250;1920
20210225143000;192250;1930
20210225142700;192250;1910
20210225142400;192250;1910
20210225142100;192250;1905
20210225141800;192250;1895
20210225141500;192250;1905
20210225141200;192250;1905
20210225140900;192250;1915
20210225140600;192250;1920
20210225140300;192250;1905
20210225140000;192250;1920
20210225135700;192250;1935
20210225135400;192250;1930
20210225135100;192250;1930
20210225134800;192250;1940
20210225134500;192250;1955
20210225134200;192250;1985
20210225133900;192250;1985
20210225133600;192250;1985
20210225133300;192250;2000
20210225133000;192250;1990
20210225132700;192250;1995
20210225132400;192250;2000
20210225132100;192250;1985
20210225131800;192250;2005
20210225131500;192250;2005
20210225131200;192250;2020
20210225130900;192250;2000
20210225130600;192250;2000
20210225130300;192250;2005
20210225130000;192250;1990
20210225125700;192250;1995
20210225125400;192250;1980
20210225125100;192250;1990
20210225124800;192250;1990
20210225124500;192250;1995
20210225124200;192250;2005
20210225123900;192250;1995
20210225123600;192250;1985
20210225123300;192250;1990
20210225123000;192250;1985
20210225122700;192250;1980
20210225122400;192250;1975
20210225122100;192250;1990
20210225121800;192250;1985
20210225121500;192250;1985
20210225121200;192250;1985
20210225120900;192250;1990
20210225120600;192250;1980
20210225120300;192250;1990
20210225120000;192250;1990
20210225115700;192250;2000
20210225115400;192250;2005
20210225115100;192250;1985
20210225114800;192250;1990
20210225114500;192250;2010
20210225114200;192250;2000
20210225113900;192250;2010
20210225113600;192250;2030
20210225113300;192250;2025
20210225113000;192250;2010
20210225112700;192250;2010
20210225112400;192250;2000
20210225112100;192250;2015
20210225111800;192250;2020
20210225111500;192250;2000
20210225111200;192250;2005
20210225110900;192250;2005
20210225110600;192250;2005
20210225110300;192250;1995
20210225110000;192250;1985
20210225105700;192250;1980
20210225105400;192250;2000
20210225105100;192250;2005
20210225104800;192250;1985
20210225104500;192250;1975
20210225104200;192250;1980
20210225103900;192250;2000
20210225103600;192250;1995
20210225103300;192250;1995
20210225103000;192250;2005
20210225102700;192250;2005
20210225102400;192250;2000
20210225102100;192250;2020
20210225101800;192250;2015
20210225101500;192250;2015
20210225101200;192250;2045
20210225100900;192250;2025
20210225100600;192250;2025
20210225100300;192250;2030
20210225100000;192250;2055
20210225095700;192250;2060
20210225095400;192250;2060
20210225095100;192250;2065
20210225094800;192250;2080
20210225094500;192250;2080
20210225094200;192250;2055
20210225093900;192250;2050
20210225093600;192250;2010
20210225093300;192250;1985
20210225093000;192250;2000
20210225092700;192250;2010
20210225092400;192250;1990
20210225092100;192250;1990
20210225091800;192250;1985
20210225091500;192250;2010
20210225091200;192250;2015
20210225090900;192250;2015
20210225090600;192250;1995
20210225090300;192250;2030
20210225090000;192250;2025
20210224153300;192250;1890
20210224153000;192250;1890
20210224151800;192250;1910
20210224151500;192250;1905
20210224151200;192250;1885
20210224150900;192250;1895
20210224150600;192250;1875
20210224150300;192250;1865
20210224150000;192250;1855
20210224145700;192250;1855
20210224145400;192250;1855
20210224145100;192250;1840
20210224144800;192250;1830
20210224144500;192250;1835
20210224144200;192250;1830
20210224143900;192250;1845
20210224143600;192250;1845
20210224143300;192250;1855
20210224143000;192250;1845
20210224142700;192250;1855
20210224142400;192250;1855
20210224142100;192250;1855
20210224141800;192250;1855
20210224141500;192250;1840
20210224141200;192250;1840
20210224140900;192250;1840
20210224140600;192250;1835
20210224140300;192250;1835
20210224140000;192250;1845
20210224135700;192250;1845
20210224135400;192250;1860
20210224135100;192250;1855
20210224134800;192250;1855
20210224134500;192250;1845
20210224134200;192250;1865
20210224133900;192250;1860
20210224133600;192250;1865
20210224133300;192250;1840
20210224133000;192250;1855
20210224132700;192250;1850
20210224132400;192250;1840
20210224132100;192250;1855
20210224131800;192250;1855
20210224131500;192250;1860
20210224131200;192250;1865
20210224130900;192250;1865
