20210222;068270;315500
20210219;068270;318500
20210218;068270;314500
20210217;068270;321500
20210216;068270;325000
20210215;068270;333000
20210210;068270;332000
20210209;068270;328000
20210208;068270;336000
20210205;068270;341500
20210204;068270;341500
20210203;068270;347500
20210202;068270;355500
20210201;068270;371000
20210129;068270;324000
20210128;068270;334500
20210127;068270;329000
20210126;068270;322500
20210125;068270;321000
20210122;068270;310000
20210121;068270;312000
20210120;068270;311000
20210119;068270;312500
20210118;068270;314000
20210115;068270;329000
20210114;068270;352500
20210113;068270;381500
20210112;068270;384000
20210111;068270;374000
20210108;068270;367000
20210107;068270;357500
20210106;068270;353500
20210105;068270;354500
20210104;068270;347500
20201230;068270;359000
20201229;068270;360500
20201228;068270;327497
20201224;068270;341245
20201223;068270;348610
20201222;068270;352538
20201221;068270;360394
20201218;068270;349592
20201217;068270;345173
20201216;068270;347137
20201215;068270;353520
20201214;068270;351065
20201211;068270;354502
20201210;068270;353520
20201209;068270;347137
20201208;068270;343700
20201207;068270;396237
20201204;068270;373160
20201203;068270;344682
20201202;068270;340754
20201201;068270;337808
20201130;068270;333880
20201127;068270;327988
20201126;068270;323569
20201125;068270;324060
20201124;068270;296073
20201123;068270;295582
20201120;068270;291163
20201119;068270;288708
20201118;068270;285762
20201117;068270;280852
20201116;068270;283307
20201113;068270;284780
20201112;068270;286744
20201111;068270;291163
20201110;068270;271523
20201109;068270;279870
20201106;068270;272505
20201105;068270;267104
20201104;068270;265631
20201103;068270;254338
20201102;068270;240099
20201030;068270;236662
20201029;068270;248446
20201028;068270;238135
20201027;068270;234698
20201026;068270;233716
20201023;068270;233716
20201022;068270;233225
20201021;068270;239608
20201020;068270;241081
20201019;068270;250901
20201016;068270;251883
20201015;068270;250410
20201014;068270;257284
20201013;068270;265631
20201012;068270;268577
20201008;068270;257284
20201007;068270;255811
20201006;068270;253356
20201005;068270;249919
20200929;068270;252865
20200928;068270;250410
20200925;068270;253847
20200924;068270;245500
20200923;068270;261212
20200922;068270;263176
20200921;068270;273487
20200918;068270;286253
20200917;068270;286253
20200916;068270;291654
20200915;068270;290672
20200914;068270;290672
20200911;068270;293127
20200910;068270;293127
20200909;068270;293127
20200908;068270;312276
20200907;068270;299510
20200904;068270;288708
20200903;068270;294109
20200902;068270;295091
20200901;068270;292636
20200831;068270;291654
20200828;068270;299019
20200827;068270;299019
20200826;068270;304911
20200825;068270;300983
20200824;068270;304420
20200821;068270;295582
20200820;068270;299510
20200819;068270;298528
20200818;068270;298528
20200814;068270;299019
20200813;068270;302947
20200812;068270;296564
20200811;068270;308348
20200810;068270;309330
20200807;068270;308839
20200806;068270;305402
20200805;068270;309330
20200804;068270;296564
20200803;068270;293618
20200731;068270;291163
20200730;068270;294600
20200729;068270;296073
20200728;068270;311785
20200727;068270;311294
20200724;068270;313258
20200723;068270;316204
20200722;068270;315713
20200721;068270;315713
