20210224153000;090740;5600
20210224151900;090740;5660
20210224151800;090740;5620
20210224151700;090740;5640
20210224151600;090740;5640
20210224151500;090740;5630
20210224151400;090740;5680
20210224151300;090740;5690
20210224151200;090740;5700
20210224151100;090740;5710
20210224151000;090740;5710
20210224150900;090740;5700
20210224150800;090740;5680
20210224150700;090740;5700
20210224150600;090740;5690
20210224150500;090740;5700
20210224150400;090740;5680
20210224150300;090740;5710
20210224150200;090740;5720
20210224150100;090740;5730
20210224150000;090740;5730
20210224145900;090740;5710
20210224145800;090740;5720
20210224145700;090740;5740
20210224145600;090740;5740
20210224145500;090740;5680
20210224145400;090740;5720
20210224145300;090740;5720
20210224145200;090740;5700
20210224145100;090740;5700
20210224145000;090740;5720
20210224144900;090740;5690
20210224144800;090740;5690
20210224144600;090740;5750
20210224144500;090740;5750
20210224144400;090740;5760
20210224144300;090740;5760
20210224144200;090740;5710
20210224144100;090740;5740
20210224144000;090740;5790
20210224143900;090740;5720
20210224143800;090740;5770
20210224143700;090740;5790
20210224143600;090740;5760
20210224143500;090740;5800
20210224143400;090740;5760
20210224143300;090740;5760
20210224143200;090740;5830
20210224143100;090740;5830
20210224143000;090740;5810
20210224142900;090740;5810
20210224142800;090740;5830
20210224142700;090740;5800
20210224142600;090740;5840
20210224142500;090740;5840
20210224142400;090740;5810
20210224142300;090740;5850
20210224142200;090740;5800
20210224142100;090740;5840
20210224142000;090740;5910
20210224141900;090740;5840
20210224141800;090740;5810
20210224141700;090740;5860
20210224141600;090740;5860
20210224141500;090740;5860
20210224141400;090740;5810
20210224141300;090740;5830
20210224141200;090740;5860
20210224141100;090740;5820
20210224141000;090740;5860
20210224140900;090740;5870
20210224140800;090740;5870
20210224140600;090740;5920
20210224140500;090740;5880
20210224140400;090740;5920
20210224140300;090740;5890
20210224140200;090740;5860
20210224140100;090740;5860
20210224140000;090740;5800
20210224135900;090740;5820
20210224135800;090740;5840
20210224135700;090740;5880
20210224135600;090740;5870
20210224135500;090740;5830
20210224135400;090740;5910
20210224135300;090740;5960
20210224135200;090740;5890
20210224135100;090740;5770
20210224135000;090740;5770
20210224134900;090740;5770
20210224134800;090740;5770
20210224134700;090740;5730
20210224134600;090740;5750
20210224134400;090740;5790
20210224134300;090740;5790
20210224134200;090740;5790
20210224134100;090740;5780
20210224134000;090740;5740
20210224133900;090740;5740
20210224133800;090740;5760
20210224133700;090740;5790
20210224133600;090740;5800
20210224133500;090740;5740
20210224133400;090740;5740
20210224133300;090740;5760
20210224133100;090740;5770
20210224133000;090740;5750
20210224132900;090740;5770
20210224132800;090740;5730
20210224132700;090740;5740
20210224132600;090740;5740
20210224132500;090740;5740
20210224132400;090740;5740
20210224132300;090740;5740
20210224132200;090740;5750
20210224132100;090740;5800
20210224132000;090740;5810
20210224131900;090740;5770
20210224131800;090740;5820
20210224131700;090740;5760
20210224131600;090740;5730
20210224131500;090740;5730
20210224131400;090740;5710
20210224131300;090740;5720
20210224131200;090740;5740
20210224131100;090740;5740
20210224131000;090740;5780
20210224130900;090740;5810
20210224130800;090740;5840
20210224130700;090740;5840
20210224130600;090740;5810
20210224130500;090740;5940
20210224130400;090740;5960
20210224130300;090740;5970
20210224130200;090740;6010
20210224130100;090740;5960
20210224130000;090740;5960
20210224125900;090740;6020
